subject_id,condition,seed,rho_hat_T,delta_from_full
sub-003_cc200,L_no_lw,1414,0.796478,0.004027
sub-003_cc200,L_no_boot,1414,0.886188,0.093737
sub-003_cc200,L_no_prior,1414,0.691409,-0.101043
sub-003_cc200,L_no_atten,1414,0.910395,0.117944
sub-004_cc200,L_full,314,0.823319,0.000000
sub-004_cc200,L_no_sb,314,0.660721,-0.162598
sub-004_cc200,L_no_lw,314,0.836717,0.013398
sub-004_cc200,L_no_boot,314,0.900617,0.077298
sub-004_cc200,L_no_prior,314,0.752997,-0.070322
sub-004_cc200,L_no_atten,314,0.902872,0.079554
sub-003_cc200,L_full,2718,0.799706,0.000000
sub-003_cc200,L_no_sb,2718,0.565080,-0.234627
sub-003_cc200,L_no_lw,2718,0.789514,-0.010192
sub-003_cc200,L_no_boot,2718,0.886188,0.086482
sub-003_cc200,L_no_prior,2718,0.677732,-0.121975
sub-003_cc200,L_no_atten,2718,0.908677,0.108970
sub-004_cc200,L_full,9999,0.828641,0.000000
sub-004_cc200,L_no_sb,9999,0.660095,-0.168546
sub-004_cc200,L_no_lw,9999,0.827823,-0.000818
sub-004_cc200,L_no_boot,9999,0.900617,0.071975
sub-004_cc200,L_no_prior,9999,0.766779,-0.061863
sub-004_cc200,L_no_atten,9999,0.905038,0.076396
sub-004_cc200,L_full,2718,0.835669,0.000000
sub-004_cc200,L_no_sb,2718,0.656276,-0.179392
sub-004_cc200,L_no_lw,2718,0.826606,-0.009063
sub-004_cc200,L_no_boot,2718,0.900617,0.064948
sub-004_cc200,L_no_prior,2718,0.754990,-0.080679
sub-004_cc200,L_no_atten,2718,0.907128,0.071459
sub-003_cc200,L_full,9999,0.794941,0.000000
sub-003_cc200,L_no_sb,9999,0.565632,-0.229309
sub-003_cc200,L_no_lw,9999,0.797107,0.002166
sub-003_cc200,L_no_boot,9999,0.886188,0.091247
sub-003_cc200,L_no_prior,9999,0.692839,-0.102102
sub-003_cc200,L_no_atten,9999,0.907044,0.112103
sub-004_cc200,L_full,628,0.833037,0.000000
sub-004_cc200,L_no_sb,628,0.655697,-0.177340
sub-004_cc200,L_no_lw,628,0.828128,-0.004909
sub-004_cc200,L_no_boot,628,0.900617,0.067580
sub-004_cc200,L_no_prior,628,0.760100,-0.072936
sub-004_cc200,L_no_atten,628,0.904494,0.071457
sub-004_cc200,L_full,3141,0.836608,0.000000
sub-004_cc200,L_no_sb,3141,0.657275,-0.179334
sub-004_cc200,L_no_lw,3141,0.825887,-0.010721
sub-004_cc200,L_no_boot,3141,0.900617,0.064008
sub-004_cc200,L_no_prior,3141,0.746369,-0.090239
sub-004_cc200,L_no_atten,3141,0.907220,0.070612
sub-004_cc200,L_full,1414,0.831997,0.000000
sub-004_cc200,L_no_sb,1414,0.665166,-0.166831
sub-004_cc200,L_no_lw,1414,0.826882,-0.005115
sub-004_cc200,L_no_boot,1414,0.900617,0.068619
sub-004_cc200,L_no_prior,1414,0.770439,-0.061558
sub-004_cc200,L_no_atten,1414,0.903740,0.071743
sub-005_cc200,L_full,123,0.815687,0.000000
sub-005_cc200,L_no_sb,123,0.623356,-0.192332
sub-005_cc200,L_no_lw,123,0.811391,-0.004296
sub-005_cc200,L_no_boot,123,0.888809,0.073121
sub-005_cc200,L_no_prior,123,0.744795,-0.070892
sub-005_cc200,L_no_atten,123,0.892954,0.077266
sub-005_cc200,L_full,2026,0.817511,0.000000
sub-005_cc200,L_no_sb,2026,0.625673,-0.191838
sub-005_cc200,L_no_lw,2026,0.809003,-0.008508
sub-005_cc200,L_no_boot,2026,0.888809,0.071298
sub-005_cc200,L_no_prior,2026,0.772138,-0.045373
sub-005_cc200,L_no_atten,2026,0.888322,0.070811
sub-005_cc200,L_full,42,0.811326,0.000000
sub-005_cc200,L_no_sb,42,0.636562,-0.174764
sub-005_cc200,L_no_lw,42,0.807378,-0.003948
sub-005_cc200,L_no_boot,42,0.888809,0.077483
sub-005_cc200,L_no_prior,42,0.763085,-0.048241
sub-005_cc200,L_no_atten,42,0.891881,0.080555
sub-005_cc200,L_full,9999,0.807791,0.000000
sub-005_cc200,L_no_sb,9999,0.628566,-0.179224
sub-005_cc200,L_no_lw,9999,0.808320,0.000530
sub-005_cc200,L_no_boot,9999,0.888809,0.081018
sub-005_cc200,L_no_prior,9999,0.758655,-0.049136
sub-005_cc200,L_no_atten,9999,0.889580,0.081789
sub-005_cc200,L_full,3141,0.813378,0.000000
sub-005_cc200,L_no_sb,3141,0.613931,-0.199447
sub-005_cc200,L_no_lw,3141,0.802626,-0.010752
sub-005_cc200,L_no_boot,3141,0.888809,0.075431
sub-005_cc200,L_no_prior,3141,0.735730,-0.077648
sub-005_cc200,L_no_atten,3141,0.892384,0.079006
sub-005_cc200,L_full,628,0.813598,0.000000
sub-005_cc200,L_no_sb,628,0.620081,-0.193517
sub-005_cc200,L_no_lw,628,0.814572,0.000974
sub-005_cc200,L_no_boot,628,0.888809,0.075210
sub-005_cc200,L_no_prior,628,0.749929,-0.063669
sub-005_cc200,L_no_atten,628,0.888734,0.075136
sub-005_cc200,L_full,777,0.819254,0.000000
sub-005_cc200,L_no_sb,777,0.621437,-0.197817
sub-005_cc200,L_no_lw,777,0.814047,-0.005207
sub-005_cc200,L_no_boot,777,0.888809,0.069555
sub-005_cc200,L_no_prior,777,0.772298,-0.046955
sub-005_cc200,L_no_atten,777,0.890963,0.071710
sub-005_cc200,L_full,2718,0.811815,0.000000
sub-005_cc200,L_no_sb,2718,0.623615,-0.188199
sub-005_cc200,L_no_lw,2718,0.809822,-0.001993
sub-005_cc200,L_no_boot,2718,0.888809,0.076994
sub-005_cc200,L_no_prior,2718,0.741498,-0.070317
sub-005_cc200,L_no_atten,2718,0.893581,0.081766
sub-005_cc200,L_full,1414,0.821398,0.000000
sub-005_cc200,L_no_sb,1414,0.628456,-0.192942
sub-005_cc200,L_no_lw,1414,0.805819,-0.015579
sub-005_cc200,L_no_boot,1414,0.888809,0.067411
sub-005_cc200,L_no_prior,1414,0.733927,-0.087471
sub-005_cc200,L_no_atten,1414,0.885703,0.064305
sub-006_cc200,L_full,9999,0.812736,0.000000
sub-006_cc200,L_no_sb,9999,0.631452,-0.181284
sub-006_cc200,L_no_lw,9999,0.816574,0.003838
sub-006_cc200,L_no_boot,9999,0.900206,0.087470
sub-006_cc200,L_no_prior,9999,0.748225,-0.064510
sub-006_cc200,L_no_atten,9999,0.895790,0.083054
sub-005_cc200,L_full,314,0.811876,0.000000
sub-005_cc200,L_no_sb,314,0.620842,-0.191034
sub-005_cc200,L_no_lw,314,0.817668,0.005793
sub-005_cc200,L_no_boot,314,0.888809,0.076933
sub-005_cc200,L_no_prior,314,0.759831,-0.052045
sub-005_cc200,L_no_atten,314,0.888741,0.076866
sub-006_cc200,L_full,777,0.822118,0.000000
sub-006_cc200,L_no_sb,777,0.631170,-0.190949
sub-006_cc200,L_no_lw,777,0.812672,-0.009447
sub-006_cc200,L_no_boot,777,0.900206,0.078087
sub-006_cc200,L_no_prior,777,0.765022,-0.057096
sub-006_cc200,L_no_atten,777,0.895108,0.072990
sub-006_cc200,L_full,42,0.817513,0.000000
sub-006_cc200,L_no_sb,42,0.643934,-0.173578
sub-006_cc200,L_no_lw,42,0.814740,-0.002773
sub-006_cc200,L_no_boot,42,0.900206,0.082693
sub-006_cc200,L_no_prior,42,0.765768,-0.051745
sub-006_cc200,L_no_atten,42,0.896105,0.078592
sub-006_cc200,L_full,123,0.822001,0.000000
sub-006_cc200,L_no_sb,123,0.643904,-0.178097
sub-006_cc200,L_no_lw,123,0.818248,-0.003752
sub-006_cc200,L_no_boot,123,0.900206,0.078205
sub-006_cc200,L_no_prior,123,0.735502,-0.086499
sub-006_cc200,L_no_atten,123,0.897698,0.075697
sub-006_cc200,L_full,2718,0.816935,0.000000
sub-006_cc200,L_no_sb,2718,0.637534,-0.179401
sub-006_cc200,L_no_lw,2718,0.815110,-0.001825
sub-006_cc200,L_no_boot,2718,0.900206,0.083270
sub-006_cc200,L_no_prior,2718,0.747375,-0.069561
sub-006_cc200,L_no_atten,2718,0.895308,0.078373
sub-006_cc200,L_full,314,0.813372,0.000000
sub-006_cc200,L_no_sb,314,0.643069,-0.170303
sub-006_cc200,L_no_lw,314,0.827196,0.013824
sub-006_cc200,L_no_boot,314,0.900206,0.086834
sub-006_cc200,L_no_prior,314,0.752886,-0.060486
sub-006_cc200,L_no_atten,314,0.896510,0.083138
sub-006_cc200,L_full,1414,0.821727,0.000000
sub-006_cc200,L_no_sb,1414,0.635887,-0.185840
sub-006_cc200,L_no_lw,1414,0.809211,-0.012516
sub-006_cc200,L_no_boot,1414,0.900206,0.078479
sub-006_cc200,L_no_prior,1414,0.764733,-0.056994
sub-006_cc200,L_no_atten,1414,0.891010,0.069283
sub-006_cc200,L_full,628,0.822673,0.000000
sub-006_cc200,L_no_sb,628,0.627637,-0.195036
sub-006_cc200,L_no_lw,628,0.819937,-0.002736
sub-006_cc200,L_no_boot,628,0.900206,0.077533
sub-006_cc200,L_no_prior,628,0.747502,-0.075172
sub-006_cc200,L_no_atten,628,0.896953,0.074280
sub-006_cc200,L_full,2026,0.823853,0.000000
sub-006_cc200,L_no_sb,2026,0.645124,-0.178729
sub-006_cc200,L_no_lw,2026,0.815508,-0.008345
sub-006_cc200,L_no_boot,2026,0.900206,0.076353
sub-006_cc200,L_no_prior,2026,0.775332,-0.048521
sub-006_cc200,L_no_atten,2026,0.895353,0.071500
sub-006_cc200,L_full,3141,0.821719,0.000000
sub-006_cc200,L_no_sb,3141,0.629838,-0.191882
sub-006_cc200,L_no_lw,3141,0.813105,-0.008615
sub-006_cc200,L_no_boot,3141,0.900206,0.078486
sub-006_cc200,L_no_prior,3141,0.743701,-0.078018
sub-006_cc200,L_no_atten,3141,0.897763,0.076043
sub-007_cc200,L_full,777,0.825020,0.000000
sub-007_cc200,L_no_sb,777,0.645824,-0.179196
sub-007_cc200,L_no_lw,777,0.824974,-0.000045
sub-007_cc200,L_no_boot,777,0.885659,0.060640
sub-007_cc200,L_no_prior,777,0.753617,-0.071402
sub-007_cc200,L_no_atten,777,0.902201,0.077182
sub-007_cc200,L_full,628,0.826660,0.000000
sub-007_cc200,L_no_sb,628,0.650837,-0.175823
sub-007_cc200,L_no_lw,628,0.830095,0.003435
sub-007_cc200,L_no_boot,628,0.885659,0.058999
sub-007_cc200,L_no_prior,628,0.756802,-0.069858
sub-007_cc200,L_no_atten,628,0.902066,0.075406
sub-007_cc200,L_full,123,0.832554,0.000000
sub-007_cc200,L_no_sb,123,0.652876,-0.179678
sub-007_cc200,L_no_lw,123,0.822558,-0.009996
sub-007_cc200,L_no_boot,123,0.885659,0.053105
sub-007_cc200,L_no_prior,123,0.742768,-0.089787
sub-007_cc200,L_no_atten,123,0.906856,0.074302
sub-007_cc200,L_full,9999,0.817522,0.000000
sub-007_cc200,L_no_sb,9999,0.643091,-0.174430
sub-007_cc200,L_no_lw,9999,0.821174,0.003652
sub-007_cc200,L_no_boot,9999,0.885659,0.068137
sub-007_cc200,L_no_prior,9999,0.755906,-0.061616
sub-007_cc200,L_no_atten,9999,0.901563,0.084041
sub-007_cc200,L_full,42,0.823936,0.000000
sub-007_cc200,L_no_sb,42,0.649561,-0.174374
sub-007_cc200,L_no_lw,42,0.826651,0.002715
sub-007_cc200,L_no_boot,42,0.885659,0.061724
sub-007_cc200,L_no_prior,42,0.763838,-0.060097
sub-007_cc200,L_no_atten,42,0.901659,0.077723
sub-007_cc200,L_full,2026,0.826615,0.000000
sub-007_cc200,L_no_sb,2026,0.654056,-0.172558
sub-007_cc200,L_no_lw,2026,0.819580,-0.007034
sub-007_cc200,L_no_boot,2026,0.885659,0.059045
sub-007_cc200,L_no_prior,2026,0.763925,-0.062690
sub-007_cc200,L_no_atten,2026,0.901581,0.074966
sub-007_cc200,L_full,314,0.823030,0.000000
sub-007_cc200,L_no_sb,314,0.654591,-0.168439
sub-007_cc200,L_no_lw,314,0.834165,0.011135
sub-007_cc200,L_no_boot,314,0.885659,0.062629
sub-007_cc200,L_no_prior,314,0.744893,-0.078137
sub-007_cc200,L_no_atten,314,0.901129,0.078099
sub-007_cc200,L_full,3141,0.829383,0.000000
sub-007_cc200,L_no_sb,3141,0.653603,-0.175780
sub-007_cc200,L_no_lw,3141,0.823004,-0.006379
sub-007_cc200,L_no_boot,3141,0.885659,0.056276
sub-007_cc200,L_no_prior,3141,0.741412,-0.087971
sub-007_cc200,L_no_atten,3141,0.901474,0.072091
sub-008_cc200,L_full,777,0.809878,0.000000
sub-008_cc200,L_no_sb,777,0.616086,-0.193792
sub-008_cc200,L_no_lw,777,0.812863,0.002985
sub-008_cc200,L_no_boot,777,0.880866,0.070988
sub-008_cc200,L_no_prior,777,0.754275,-0.055603
sub-008_cc200,L_no_atten,777,0.888697,0.078819
sub-008_cc200,L_full,2026,0.810134,0.000000
sub-008_cc200,L_no_sb,2026,0.625714,-0.184419
