Seed,Subject,Metric,Value
9999,4,Adjacent Window Consistency,0.7485039800353966
9999,4,Adjacent Window Consistency,0.6822097660610432
9999,4,Adjacent Window Consistency,0.6876441196218613
9999,4,Adjacent Window Consistency,0.7081707200542401
9999,4,Adjacent Window Consistency,0.6887918694403573
9999,4,Adjacent Window Consistency,0.6791885929219827
9999,4,Adjacent Window Consistency,0.6948466337637452
9999,4,Adjacent Window Consistency,0.7104118179307507
9999,5,Window vs Reference,0.6928219421953198
9999,5,Window vs Reference,0.6995939938671881
9999,5,Window vs Reference,0.6446800561176956
9999,5,Window vs Reference,0.6242424286777281
9999,5,Window vs Reference,0.6392592777380249
9999,5,Window vs Reference,0.6611850226754864
9999,5,Window vs Reference,0.6760789973404535
9999,5,Window vs Reference,0.6645189623210312
9999,5,Window vs Reference,0.6536757927200718
9999,5,Window vs Reference,0.6725834353776665
9999,5,Window vs Reference,0.6170416042281491
9999,5,Window vs Reference,0.6615702533105186
9999,5,Window vs Reference,0.6925745684347577
9999,5,Window vs Reference,0.6966450576738724
9999,5,Adjacent Window Consistency,0.6810272404530461
9999,5,Adjacent Window Consistency,0.7105438067722066
9999,5,Adjacent Window Consistency,0.6199232211974386
9999,5,Adjacent Window Consistency,0.6640986466965313
9999,5,Adjacent Window Consistency,0.6907179171442146
9999,5,Adjacent Window Consistency,0.6456883715257363
9999,5,Adjacent Window Consistency,0.633223322917992
9999,5,Adjacent Window Consistency,0.7253692461226064
9999,5,Adjacent Window Consistency,0.6653715051651368
9999,5,Adjacent Window Consistency,0.662762532180969
9999,5,Adjacent Window Consistency,0.6199424576676569
9999,5,Adjacent Window Consistency,0.7086687812026378
9999,5,Adjacent Window Consistency,0.7066828716850745
9999,6,Window vs Reference,0.6397763391495837
9999,6,Window vs Reference,0.65595736977133
9999,6,Window vs Reference,0.6101676996816596
9999,6,Window vs Reference,0.6679545250973461
9999,6,Window vs Reference,0.631645691398289
9999,6,Window vs Reference,0.6508823839514927
9999,6,Window vs Reference,0.636814897909704
9999,6,Window vs Reference,0.6550388526220046
9999,6,Window vs Reference,0.6662515991916683
9999,6,Window vs Reference,0.6535551444933551
9999,6,Window vs Reference,0.5996809433244008
9999,6,Window vs Reference,0.6302404742864953
9999,6,Window vs Reference,0.6768857505933996
9999,6,Window vs Reference,0.6963060414327902
9999,6,Adjacent Window Consistency,0.6436720168178311
9999,6,Adjacent Window Consistency,0.6252620167517515
9999,6,Adjacent Window Consistency,0.6287956536378561
9999,6,Adjacent Window Consistency,0.7009085085005886
9999,6,Adjacent Window Consistency,0.6461425229081907
9999,6,Adjacent Window Consistency,0.6753209918336207
9999,6,Adjacent Window Consistency,0.6546146351836354
9999,6,Adjacent Window Consistency,0.6896391488635794
9999,6,Adjacent Window Consistency,0.6210135085681334
9999,6,Adjacent Window Consistency,0.6690866105215555
9999,6,Adjacent Window Consistency,0.6242190820421079
9999,6,Adjacent Window Consistency,0.6619777141605236
9999,6,Adjacent Window Consistency,0.6876278555458929
9999,7,Window vs Reference,0.6867650259421391
9999,7,Window vs Reference,0.6491295339594607
9999,7,Window vs Reference,0.6234859115544098
9999,7,Window vs Reference,0.6332131210201323
9999,7,Window vs Reference,0.6883242708564684
9999,7,Window vs Reference,0.6918953263487905
9999,7,Window vs Reference,0.6285899758015078
9999,7,Window vs Reference,0.6423931263297875
9999,7,Window vs Reference,0.6019151145699373
9999,7,Window vs Reference,0.6313562844260412
9999,7,Window vs Reference,0.6062212825019397
9999,7,Window vs Reference,0.6056571177688316
9999,7,Window vs Reference,0.6595577163650123
9999,7,Window vs Reference,0.6129782262824838
9999,7,Adjacent Window Consistency,0.6720785667480944
9999,7,Adjacent Window Consistency,0.6504345056420804
9999,7,Adjacent Window Consistency,0.6628027670689288
9999,7,Adjacent Window Consistency,0.6612347130593079
9999,7,Adjacent Window Consistency,0.6898710299704754
9999,7,Adjacent Window Consistency,0.7125566733959052
9999,7,Adjacent Window Consistency,0.589251386547811
9999,7,Adjacent Window Consistency,0.68268657589847
9999,7,Adjacent Window Consistency,0.5990566832345191
9999,7,Adjacent Window Consistency,0.644277408412584
9999,7,Adjacent Window Consistency,0.6059292332559592
9999,7,Adjacent Window Consistency,0.6310881925456193
9999,7,Adjacent Window Consistency,0.6194977895122177
9999,8,Window vs Reference,0.6183878256550204
9999,8,Window vs Reference,0.6290665232883359
9999,8,Window vs Reference,0.615407452076288
9999,8,Window vs Reference,0.6316454497855774
9999,8,Window vs Reference,0.6441362321547129
9999,8,Window vs Reference,0.6641427180993775
9999,8,Window vs Reference,0.6729263071691204
9999,8,Window vs Reference,0.6400763376107997
9999,8,Window vs Reference,0.6523782493068914
9999,8,Window vs Reference,0.6827959187050514
9999,8,Window vs Reference,0.6764835789803061
9999,8,Window vs Reference,0.6823229346362307
9999,8,Window vs Reference,0.6608007782974757
9999,8,Window vs Reference,0.669008384119105
9999,8,Adjacent Window Consistency,0.5904002296690615
9999,8,Adjacent Window Consistency,0.661806829511235
9999,8,Adjacent Window Consistency,0.6439614041807155
9999,8,Adjacent Window Consistency,0.6420327794004081
9999,8,Adjacent Window Consistency,0.6842774601002788
9999,8,Adjacent Window Consistency,0.6456418524856187
9999,8,Adjacent Window Consistency,0.7195181782209935
9999,8,Adjacent Window Consistency,0.6619160565279049
9999,8,Adjacent Window Consistency,0.6454528989975652
9999,8,Adjacent Window Consistency,0.6943734590291176
9999,8,Adjacent Window Consistency,0.6132204848278245
9999,8,Adjacent Window Consistency,0.6966392885350423
9999,8,Adjacent Window Consistency,0.7167335233091974
9999,9,Window vs Reference,0.6506369878953324
9999,9,Window vs Reference,0.678040483664568
9999,9,Window vs Reference,0.7208965277792406
9999,9,Window vs Reference,0.6726081032204569
9999,9,Window vs Reference,0.6442853109791148
9999,9,Window vs Reference,0.6555560596390816
9999,9,Window vs Reference,0.6518142208826597
9999,9,Window vs Reference,0.6538829823974324
9999,9,Window vs Reference,0.6771832780728919
9999,9,Window vs Reference,0.6566618793559235
9999,9,Window vs Reference,0.6361390731411773
9999,9,Window vs Reference,0.5967266958317087
9999,9,Window vs Reference,0.5828839790125576
9999,9,Window vs Reference,0.630850928794488
9999,9,Adjacent Window Consistency,0.675428365870194
9999,9,Adjacent Window Consistency,0.6759134113131325
9999,9,Adjacent Window Consistency,0.6894602315195496
9999,9,Adjacent Window Consistency,0.7138762031957857
9999,9,Adjacent Window Consistency,0.5898496620081884
9999,9,Adjacent Window Consistency,0.7050974987606993
9999,9,Adjacent Window Consistency,0.6516024802405552
9999,9,Adjacent Window Consistency,0.66902849864079
9999,9,Adjacent Window Consistency,0.7121381035848005
9999,9,Adjacent Window Consistency,0.632641745962078
9999,9,Adjacent Window Consistency,0.6715797572546535
9999,9,Adjacent Window Consistency,0.6228400148825388
9999,9,Adjacent Window Consistency,0.5780705256474138
314,0,Window vs Reference,0.6582825611781981
314,0,Window vs Reference,0.6599284218374332
314,0,Window vs Reference,0.676956818733071
314,0,Window vs Reference,0.6470194741639165
314,0,Window vs Reference,0.6959451057137372
314,0,Window vs Reference,0.6992710445733611
314,0,Window vs Reference,0.6727310248302512
314,0,Window vs Reference,0.6917383456374948
314,0,Window vs Reference,0.6298991420008767
314,0,Window vs Reference,0.6449860333873012
314,0,Window vs Reference,0.6436372922553216
314,0,Window vs Reference,0.6287416436608753
314,0,Window vs Reference,0.6605016144660198
314,0,Window vs Reference,0.6720437158433119
314,0,Adjacent Window Consistency,0.700508979601623
314,0,Adjacent Window Consistency,0.6141283949846738
314,0,Adjacent Window Consistency,0.6579325635619052
314,0,Adjacent Window Consistency,0.6427970720823641
314,0,Adjacent Window Consistency,0.734529954368644
314,0,Adjacent Window Consistency,0.6634603514905156
314,0,Adjacent Window Consistency,0.6995254751267663
314,0,Adjacent Window Consistency,0.6533159384423131
314,0,Adjacent Window Consistency,0.6122548789623606
314,0,Adjacent Window Consistency,0.6914992936765165
314,0,Adjacent Window Consistency,0.5947654485998075
314,0,Adjacent Window Consistency,0.6859039534351108
314,0,Adjacent Window Consistency,0.634238131721621
314,1,Window vs Reference,0.7070964819610357
314,1,Window vs Reference,0.6374948363906362
314,1,Window vs Reference,0.6018245454930089
314,1,Window vs Reference,0.6009622088224362
314,1,Window vs Reference,0.5890518150873166
314,1,Window vs Reference,0.6221623442287866
314,1,Window vs Reference,0.6685612517125309
314,1,Window vs Reference,0.6804966506057303
314,1,Window vs Reference,0.6242637995803783
314,1,Window vs Reference,0.5874359202715486
314,1,Window vs Reference,0.6402276007005628
314,1,Window vs Reference,0.6743206492815906
314,1,Window vs Reference,0.6785279204955016
314,1,Window vs Reference,0.6318655487177418
314,1,Adjacent Window Consistency,0.6171170502477236
314,1,Adjacent Window Consistency,0.6498960230590565
314,1,Adjacent Window Consistency,0.6061873248650039
314,1,Adjacent Window Consistency,0.6347594552828725
314,1,Adjacent Window Consistency,0.5821086152259752
314,1,Adjacent Window Consistency,0.7331309663306889
314,1,Adjacent Window Consistency,0.6794035944345362
314,1,Adjacent Window Consistency,0.7183151298667791
314,1,Adjacent Window Consistency,0.5807725958493377
314,1,Adjacent Window Consistency,0.6693382157973067
314,1,Adjacent Window Consistency,0.6283855321866736
314,1,Adjacent Window Consistency,0.71924053971124
314,1,Adjacent Window Consistency,0.6625089690893878
314,2,Window vs Reference,0.6598972753438807
314,2,Window vs Reference,0.666891504933524
314,2,Window vs Reference,0.643550213172866
314,2,Window vs Reference,0.6324353438353365
314,2,Window vs Reference,0.6850157218098013
314,2,Window vs Reference,0.6712840010565752
314,2,Window vs Reference,0.622192244791326
314,2,Window vs Reference,0.6212930906130566
314,2,Window vs Reference,0.6345994064090774
314,2,Window vs Reference,0.7029613371845048
314,2,Window vs Reference,0.6935986889746534
314,2,Window vs Reference,0.6732703319549076
314,2,Window vs Reference,0.6836166493758501
314,2,Window vs Reference,0.6934394597826992
314,2,Adjacent Window Consistency,0.624261684846577
314,2,Adjacent Window Consistency,0.6875572845877115
314,2,Adjacent Window Consistency,0.6556673903816738
314,2,Adjacent Window Consistency,0.6788300359481586
314,2,Adjacent Window Consistency,0.6816413777522748
314,2,Adjacent Window Consistency,0.6339232673509867
314,2,Adjacent Window Consistency,0.6497988040560982
314,2,Adjacent Window Consistency,0.628210110730181
314,2,Adjacent Window Consistency,0.6051979360453634
314,2,Adjacent Window Consistency,0.7374579488811793
314,2,Adjacent Window Consistency,0.6427592907217384
314,2,Adjacent Window Consistency,0.6717181825309096
314,2,Adjacent Window Consistency,0.6879378194698358
314,3,Window vs Reference,0.6843753767023104
314,3,Window vs Reference,0.6496302633043591
314,3,Window vs Reference,0.6540054136030421
314,3,Window vs Reference,0.6301175451187263
314,3,Window vs Reference,0.6054891575116073
314,3,Window vs Reference,0.6026717667338072
314,3,Window vs Reference,0.5812905260462804
314,3,Window vs Reference,0.6686590637373911
314,3,Window vs Reference,0.7077602006192009
314,3,Window vs Reference,0.6740306038793483
314,3,Window vs Reference,0.6799165165743266
314,3,Window vs Reference,0.6770219600242698
314,3,Window vs Reference,0.6907403997457149
314,3,Window vs Reference,0.671848955145968
314,3,Adjacent Window Consistency,0.7391935344857606
314,3,Adjacent Window Consistency,0.607321330641641
314,3,Adjacent Window Consistency,0.6594800966086415
314,3,Adjacent Window Consistency,0.6422878282329798
314,3,Adjacent Window Consistency,0.6712934355551679
314,3,Adjacent Window Consistency,0.5631434881024622
314,3,Adjacent Window Consistency,0.6676032013637235
314,3,Adjacent Window Consistency,0.6424164455771515
314,3,Adjacent Window Consistency,0.7135574022103833
314,3,Adjacent Window Consistency,0.7235598949449259
314,3,Adjacent Window Consistency,0.6662674297122633
314,3,Adjacent Window Consistency,0.6898444687976727
314,3,Adjacent Window Consistency,0.6643769388065355
314,4,Window vs Reference,0.6919857610644193
314,4,Window vs Reference,0.6664694212064531
314,4,Window vs Reference,0.6325240216289658
314,4,Window vs Reference,0.6453713177025401
314,4,Window vs Reference,0.6311720828600004
314,4,Window vs Reference,0.6618876916611177
314,4,Window vs Reference,0.6373374631068721
314,4,Window vs Reference,0.6104618024803994
314,4,Window vs Reference,0.6394660818658534
314,4,Window vs Reference,0.6045539871989135
314,4,Window vs Reference,0.6744272894368547
314,4,Window vs Reference,0.6664239632394086
314,4,Window vs Reference,0.6434018941350204
314,4,Window vs Reference,0.6142099246724169
314,4,Adjacent Window Consistency,0.6545335340932142
314,4,Adjacent Window Consistency,0.6571084219398279
314,4,Adjacent Window Consistency,0.678780365231735
314,4,Adjacent Window Consistency,0.6561534229989259
314,4,Adjacent Window Consistency,0.6369665464513955
314,4,Adjacent Window Consistency,0.6319638093549089
314,4,Adjacent Window Consistency,0.6783462966776609
314,4,Adjacent Window Consistency,0.6527237219461334
314,4,Adjacent Window Consistency,0.6141222065030006
314,4,Adjacent Window Consistency,0.5808509629595686
314,4,Adjacent Window Consistency,0.7366093483410653
314,4,Adjacent Window Consistency,0.6600174000367709
314,4,Adjacent Window Consistency,0.6573706524951638
314,5,Window vs Reference,0.5988108735247328
314,5,Window vs Reference,0.6261306441935828
314,5,Window vs Reference,0.6698510799771028
314,5,Window vs Reference,0.6716531832342333
314,5,Window vs Reference,0.6402283425395286
314,5,Window vs Reference,0.6440077663675778
314,5,Window vs Reference,0.6142990396460195
314,5,Window vs Reference,0.6866481915624825
314,5,Window vs Reference,0.662340144345799
314,5,Window vs Reference,0.6457287515509181
314,5,Window vs Reference,0.6431513014640103
314,5,Window vs Reference,0.5944343932333112
314,5,Window vs Reference,0.6382261096913193
314,5,Window vs Reference,0.6853540694129205
314,5,Adjacent Window Consistency,0.621922684675666
314,5,Adjacent Window Consistency,0.6472282918734624
314,5,Adjacent Window Consistency,0.6839855415951782
314,5,Adjacent Window Consistency,0.7090931817309882
314,5,Adjacent Window Consistency,0.6596870725995541
314,5,Adjacent Window Consistency,0.6944239763916104
314,5,Adjacent Window Consistency,0.6428613994901007
314,5,Adjacent Window Consistency,0.7154389863942409
314,5,Adjacent Window Consistency,0.6350871301636921
314,5,Adjacent Window Consistency,0.6776635611493189
314,5,Adjacent Window Consistency,0.6126045567062269
314,5,Adjacent Window Consistency,0.6500176264000586
314,5,Adjacent Window Consistency,0.68361512232991
314,6,Window vs Reference,0.7357030501686697
314,6,Window vs Reference,0.6593288547790507
314,6,Window vs Reference,0.6492118840801749
314,6,Window vs Reference,0.6194720705137118
314,6,Window vs Reference,0.670156444411701
314,6,Window vs Reference,0.6763754847473699
314,6,Window vs Reference,0.5925790726704205
314,6,Window vs Reference,0.5938872527361405
314,6,Window vs Reference,0.6206017061552915
314,6,Window vs Reference,0.6299365718343725
314,6,Window vs Reference,0.6603789141365446
314,6,Window vs Reference,0.6504267731458416
314,6,Window vs Reference,0.6411061220204478
314,6,Window vs Reference,0.624966352654292
314,6,Adjacent Window Consistency,0.6392741214069082
314,6,Adjacent Window Consistency,0.7394724274420008
314,6,Adjacent Window Consistency,0.6179109693791519
314,6,Adjacent Window Consistency,0.6661781846346334
314,6,Adjacent Window Consistency,0.6471256339832816
314,6,Adjacent Window Consistency,0.6727677909429625
314,6,Adjacent Window Consistency,0.6025079270589145
314,6,Adjacent Window Consistency,0.6311333641836737
314,6,Adjacent Window Consistency,0.6480166214674262
314,6,Adjacent Window Consistency,0.6908941188658484
314,6,Adjacent Window Consistency,0.6658905529621513
314,6,Adjacent Window Consistency,0.7193583758699997
314,6,Adjacent Window Consistency,0.6230702010708281
314,7,Window vs Reference,0.6863612184790885
314,7,Window vs Reference,0.7064036597240683
314,7,Window vs Reference,0.6945052075797409
314,7,Window vs Reference,0.6677420631484224
314,7,Window vs Reference,0.7086688714409516
314,7,Window vs Reference,0.7087884147693635
314,7,Window vs Reference,0.7390521255103206
314,7,Window vs Reference,0.7096813731763417
314,7,Window vs Reference,0.6580608709725806
314,7,Window vs Reference,0.708193780686966
314,7,Window vs Reference,0.6347081189220749
314,7,Window vs Reference,0.6230183658879166
314,7,Window vs Reference,0.6005495384724855
314,7,Window vs Reference,0.6330106792617525
314,7,Adjacent Window Consistency,0.6483831028969643
314,7,Adjacent Window Consistency,0.7502260461233186
314,7,Adjacent Window Consistency,0.6740007921330556
314,7,Adjacent Window Consistency,0.6703059536144101
314,7,Adjacent Window Consistency,0.6689567671880865
314,7,Adjacent Window Consistency,0.7659816481621874
314,7,Adjacent Window Consistency,0.7143924506008501
314,7,Adjacent Window Consistency,0.6887606063613939
314,7,Adjacent Window Consistency,0.7047394616458854
314,7,Adjacent Window Consistency,0.6146816553842691
314,7,Adjacent Window Consistency,0.6601007932185828
314,7,Adjacent Window Consistency,0.6207719451494317
314,7,Adjacent Window Consistency,0.6112973416333011
314,8,Window vs Reference,0.6199073934039488
314,8,Window vs Reference,0.6394001209604188
314,8,Window vs Reference,0.6578197944309447
314,8,Window vs Reference,0.6153805502173998
314,8,Window vs Reference,0.6585322513002512
314,8,Window vs Reference,0.7046647878006306
314,8,Window vs Reference,0.6824100562648375
314,8,Window vs Reference,0.6545801847541077
314,8,Window vs Reference,0.6547886507996717
314,8,Window vs Reference,0.6842667209083961
314,8,Window vs Reference,0.64196760789193
314,8,Window vs Reference,0.5826234614246081
314,8,Window vs Reference,0.656634973911194
314,8,Window vs Reference,0.6673462535673105
314,8,Adjacent Window Consistency,0.6619866762469133
314,8,Adjacent Window Consistency,0.6082752563851775
314,8,Adjacent Window Consistency,0.6764544374775386
314,8,Adjacent Window Consistency,0.6467546776253202
314,8,Adjacent Window Consistency,0.6911329778209019
314,8,Adjacent Window Consistency,0.6920999885911533
314,8,Adjacent Window Consistency,0.6628545140852645
314,8,Adjacent Window Consistency,0.6188080925410095
314,8,Adjacent Window Consistency,0.6985840842690155
314,8,Adjacent Window Consistency,0.6466330606442691
314,8,Adjacent Window Consistency,0.5988020665496814
314,8,Adjacent Window Consistency,0.6459584284323493
314,8,Adjacent Window Consistency,0.7099152304204751
314,9,Window vs Reference,0.6322558369514306
314,9,Window vs Reference,0.6776946737852529
314,9,Window vs Reference,0.6544834720719116
314,9,Window vs Reference,0.6426756964033365
314,9,Window vs Reference,0.6510879240063899
314,9,Window vs Reference,0.5832110764474908
314,9,Window vs Reference,0.6306316535467752
314,9,Window vs Reference,0.6625373159491873
314,9,Window vs Reference,0.6720786614624674
314,9,Window vs Reference,0.6876967358127356
314,9,Window vs Reference,0.6811760975916039
314,9,Window vs Reference,0.6786308477451632
314,9,Window vs Reference,0.6696534546038904
314,9,Window vs Reference,0.649752181952844
314,9,Adjacent Window Consistency,0.6564198479032223
314,9,Adjacent Window Consistency,0.69178674039963
314,9,Adjacent Window Consistency,0.6654873025777072
314,9,Adjacent Window Consistency,0.6640735413047903
314,9,Adjacent Window Consistency,0.5987825004765104
314,9,Adjacent Window Consistency,0.6611977074667871
314,9,Adjacent Window Consistency,0.6658442333231795
314,9,Adjacent Window Consistency,0.7078214793789412
314,9,Adjacent Window Consistency,0.6511540851761228
314,9,Adjacent Window Consistency,0.737250257426539
314,9,Adjacent Window Consistency,0.6438854273710409
314,9,Adjacent Window Consistency,0.6914383439907459
314,9,Adjacent Window Consistency,0.6787007907786216
628,0,Window vs Reference,0.6856431079031705
628,0,Window vs Reference,0.7022848193750172
628,0,Window vs Reference,0.6834984886233528
628,0,Window vs Reference,0.6358814797098354
628,0,Window vs Reference,0.6291995105567826
628,0,Window vs Reference,0.6139148547530572
628,0,Window vs Reference,0.6587081687652783
628,0,Window vs Reference,0.6662512436617962
628,0,Window vs Reference,0.6260227945154379
628,0,Window vs Reference,0.6520097715235535
628,0,Window vs Reference,0.6468792067343034
628,0,Window vs Reference,0.6101461733034483
628,0,Window vs Reference,0.5984788361218685
628,0,Window vs Reference,0.5896309085520722
628,0,Adjacent Window Consistency,0.6383365430669857
628,0,Adjacent Window Consistency,0.7115606349409894
628,0,Adjacent Window Consistency,0.6553897639955688
628,0,Adjacent Window Consistency,0.6046240799842355
628,0,Adjacent Window Consistency,0.6786536295539153
628,0,Adjacent Window Consistency,0.6298012075919206
628,0,Adjacent Window Consistency,0.7075659149050836
628,0,Adjacent Window Consistency,0.6835127922613105
628,0,Adjacent Window Consistency,0.6319713186748929
628,0,Adjacent Window Consistency,0.685001497094038
628,0,Adjacent Window Consistency,0.6843936808233848
628,0,Adjacent Window Consistency,0.6052688394653826
628,0,Adjacent Window Consistency,0.6766376526881862
628,1,Window vs Reference,0.685141354365093
628,1,Window vs Reference,0.6476738270533143
628,1,Window vs Reference,0.6392365375351777
628,1,Window vs Reference,0.6346560696578186
628,1,Window vs Reference,0.6518197935161081
628,1,Window vs Reference,0.6461211679298379
628,1,Window vs Reference,0.6365653040023466
628,1,Window vs Reference,0.6697243101499774
628,1,Window vs Reference,0.6444732731660257
628,1,Window vs Reference,0.6657254773642861
628,1,Window vs Reference,0.7167433246971258
628,1,Window vs Reference,0.7122716521150987
628,1,Window vs Reference,0.6826044066245803
628,1,Window vs Reference,0.6094961756480057
628,1,Adjacent Window Consistency,0.6082585569634748
628,1,Adjacent Window Consistency,0.6891300980382947
628,1,Adjacent Window Consistency,0.6395820135627095
628,1,Adjacent Window Consistency,0.6503644241568396
628,1,Adjacent Window Consistency,0.6659700091960016
628,1,Adjacent Window Consistency,0.694190943224667
628,1,Adjacent Window Consistency,0.6449944705027014
628,1,Adjacent Window Consistency,0.6912348080224293
628,1,Adjacent Window Consistency,0.6468756170262725
628,1,Adjacent Window Consistency,0.6502162188541742
628,1,Adjacent Window Consistency,0.7197531357039321
628,1,Adjacent Window Consistency,0.6920263357143305
628,1,Adjacent Window Consistency,0.6828329817996185
628,2,Window vs Reference,0.6790784622412643
628,2,Window vs Reference,0.6472559167693813
628,2,Window vs Reference,0.6163090484937742
628,2,Window vs Reference,0.6505426093902108
628,2,Window vs Reference,0.6440940156643717
628,2,Window vs Reference,0.720601645162689
628,2,Window vs Reference,0.6755308467172639
628,2,Window vs Reference,0.6106686711121703
628,2,Window vs Reference,0.6989894412107044
628,2,Window vs Reference,0.6714631199468923
628,2,Window vs Reference,0.6851108494766442
628,2,Window vs Reference,0.6653560461463943
628,2,Window vs Reference,0.653042517298636
628,2,Window vs Reference,0.6288763099419054
628,2,Adjacent Window Consistency,0.662447453333804
628,2,Adjacent Window Consistency,0.6435157738050433
628,2,Adjacent Window Consistency,0.6612127928825936
628,2,Adjacent Window Consistency,0.6919703094300268
628,2,Adjacent Window Consistency,0.6306678581300883
628,2,Adjacent Window Consistency,0.6857091185522892
628,2,Adjacent Window Consistency,0.6619879760429
628,2,Adjacent Window Consistency,0.655129781323192
628,2,Adjacent Window Consistency,0.6783750992471922
628,2,Adjacent Window Consistency,0.6969124199670331
628,2,Adjacent Window Consistency,0.6509894569193887
628,2,Adjacent Window Consistency,0.6926074082363716
628,2,Adjacent Window Consistency,0.654061926457552
628,3,Window vs Reference,0.673691663645952
628,3,Window vs Reference,0.6627767167747738
628,3,Window vs Reference,0.6251143044216638
628,3,Window vs Reference,0.6423245385910887
628,3,Window vs Reference,0.5908747946183033
628,3,Window vs Reference,0.6509147027301169
628,3,Window vs Reference,0.6612536923034417
628,3,Window vs Reference,0.6557360069657421
628,3,Window vs Reference,0.686553252976679
628,3,Window vs Reference,0.687335655432465
628,3,Window vs Reference,0.6235019944506797
628,3,Window vs Reference,0.6527406756401748
628,3,Window vs Reference,0.7029742516855223
628,3,Window vs Reference,0.6992680283484475
628,3,Adjacent Window Consistency,0.6865112531883791
628,3,Adjacent Window Consistency,0.6813168265207421
628,3,Adjacent Window Consistency,0.6432487100746845
628,3,Adjacent Window Consistency,0.6955672305129788
628,3,Adjacent Window Consistency,0.5835882870880053
628,3,Adjacent Window Consistency,0.7002102970215818
628,3,Adjacent Window Consistency,0.6543935526188088
628,3,Adjacent Window Consistency,0.7189755494404845
628,3,Adjacent Window Consistency,0.6578021252478256
628,3,Adjacent Window Consistency,0.6630086641642335
628,3,Adjacent Window Consistency,0.5611783919788287
628,3,Adjacent Window Consistency,0.6995728094578119
628,3,Adjacent Window Consistency,0.7293478147258373
628,4,Window vs Reference,0.6523869999651699
628,4,Window vs Reference,0.6685735414444668
628,4,Window vs Reference,0.657119521973724
628,4,Window vs Reference,0.6296085287119623
628,4,Window vs Reference,0.6083489681403107
628,4,Window vs Reference,0.6107326769930596
628,4,Window vs Reference,0.6998872665570643
628,4,Window vs Reference,0.6692689013417898
628,4,Window vs Reference,0.6544806123819643
628,4,Window vs Reference,0.6692233863169947
628,4,Window vs Reference,0.687086947128106
628,4,Window vs Reference,0.6850026610080485
628,4,Window vs Reference,0.6924547083781418
628,4,Window vs Reference,0.6669530374971349
628,4,Adjacent Window Consistency,0.587214103286665
628,4,Adjacent Window Consistency,0.6880102163275426
628,4,Adjacent Window Consistency,0.6241146122311122
628,4,Adjacent Window Consistency,0.6498808476356911
628,4,Adjacent Window Consistency,0.667207909249664
628,4,Adjacent Window Consistency,0.6112242325791353
628,4,Adjacent Window Consistency,0.7446234431072309
628,4,Adjacent Window Consistency,0.5974837520736666
628,4,Adjacent Window Consistency,0.7083530920223755
628,4,Adjacent Window Consistency,0.6809275943855436
628,4,Adjacent Window Consistency,0.679666476394294
628,4,Adjacent Window Consistency,0.6626224061087392
628,4,Adjacent Window Consistency,0.7133803864817055
628,5,Window vs Reference,0.6777493807740443
628,5,Window vs Reference,0.6571419255311749
628,5,Window vs Reference,0.6513928720031936
628,5,Window vs Reference,0.6807404550880507
628,5,Window vs Reference,0.6890647194497675
628,5,Window vs Reference,0.6680403798120663
628,5,Window vs Reference,0.6862358643904202
628,5,Window vs Reference,0.6880615585403073
628,5,Window vs Reference,0.6494944421680702
628,5,Window vs Reference,0.6535607247967681
628,5,Window vs Reference,0.6810050430030042
628,5,Window vs Reference,0.6771390975902792
628,5,Window vs Reference,0.5760989293783947
628,5,Window vs Reference,0.6203670415919127
628,5,Adjacent Window Consistency,0.6927889053822394
628,5,Adjacent Window Consistency,0.6411479578002417
628,5,Adjacent Window Consistency,0.6420645391595314
628,5,Adjacent Window Consistency,0.6747313507335831
628,5,Adjacent Window Consistency,0.7282599565895803
628,5,Adjacent Window Consistency,0.6234574065563432
628,5,Adjacent Window Consistency,0.7603034130619098
628,5,Adjacent Window Consistency,0.664263746522515
628,5,Adjacent Window Consistency,0.6670194950914639
628,5,Adjacent Window Consistency,0.7100649355020142
628,5,Adjacent Window Consistency,0.6445470919677455
628,5,Adjacent Window Consistency,0.6208350707694108
628,5,Adjacent Window Consistency,0.6197773943158731
628,6,Window vs Reference,0.6975376238964205
628,6,Window vs Reference,0.6774391675437229
628,6,Window vs Reference,0.6748488824631386
628,6,Window vs Reference,0.654882279773397
628,6,Window vs Reference,0.618219414085315
628,6,Window vs Reference,0.6829159346937728
628,6,Window vs Reference,0.6701369945524934
628,6,Window vs Reference,0.6372170993484179
628,6,Window vs Reference,0.6283623032037178
628,6,Window vs Reference,0.6730580245971399
628,6,Window vs Reference,0.6320991798294961
628,6,Window vs Reference,0.6419883458687495
628,6,Window vs Reference,0.6378166819600447
628,6,Window vs Reference,0.6368122439969952
628,6,Adjacent Window Consistency,0.6726575399539917
628,6,Adjacent Window Consistency,0.6942807557887974
628,6,Adjacent Window Consistency,0.7244495150241081
628,6,Adjacent Window Consistency,0.6696807757055898
628,6,Adjacent Window Consistency,0.58572845490232
628,6,Adjacent Window Consistency,0.7542490700141835
628,6,Adjacent Window Consistency,0.6915219321012348
628,6,Adjacent Window Consistency,0.6059312564957468
628,6,Adjacent Window Consistency,0.7102900421316639
628,6,Adjacent Window Consistency,0.5479017888199995
628,6,Adjacent Window Consistency,0.6897494015092636
628,6,Adjacent Window Consistency,0.6727177347451047
628,6,Adjacent Window Consistency,0.6023226552978446
628,7,Window vs Reference,0.5941526924490197
628,7,Window vs Reference,0.6198497344861361
628,7,Window vs Reference,0.5886306144358903
628,7,Window vs Reference,0.5814279842412323
