subject_id,level,level_name,seed,rho_hat_T,delta_from_raw
50037_cc200,L2,+Bootstrap,123,0.796727,-0.081548
50037_cc200,L3,+SB+Atten,123,0.854150,-0.024124
50037_cc200,L4,+Prior,123,0.888485,0.010211
50037_cc200,L5,Full BS-NET,123,0.881798,0.003524
50036_cc200,L0,Raw,3141,0.910349,0.000000
50036_cc200,L1,+LW,3141,0.910800,0.000451
50036_cc200,L2,+Bootstrap,3141,0.841296,-0.069053
50036_cc200,L3,+SB+Atten,3141,0.873458,-0.036891
50036_cc200,L4,+Prior,3141,0.911992,0.001643
50036_cc200,L5,Full BS-NET,3141,0.907487,-0.002862
50037_cc200,L0,Raw,777,0.878274,0.000000
50037_cc200,L1,+LW,777,0.883947,0.005673
50037_cc200,L2,+Bootstrap,777,0.788491,-0.089783
50037_cc200,L3,+SB+Atten,777,0.849085,-0.029190
50037_cc200,L4,+Prior,777,0.884900,0.006626
50037_cc200,L5,Full BS-NET,777,0.885489,0.007214
50037_cc200,L0,Raw,2026,0.878274,0.000000
50037_cc200,L1,+LW,2026,0.883947,0.005673
50037_cc200,L2,+Bootstrap,2026,0.800010,-0.078264
50037_cc200,L3,+SB+Atten,2026,0.836781,-0.041494
50037_cc200,L4,+Prior,2026,0.886879,0.008605
50037_cc200,L5,Full BS-NET,2026,0.885457,0.007182
50037_cc200,L0,Raw,314,0.878274,0.000000
50037_cc200,L1,+LW,314,0.883947,0.005673
50037_cc200,L2,+Bootstrap,314,0.798140,-0.080135
50037_cc200,L3,+SB+Atten,314,0.849409,-0.028865
50037_cc200,L4,+Prior,314,0.887100,0.008825
50037_cc200,L5,Full BS-NET,314,0.886311,0.008037
50037_cc200,L0,Raw,9999,0.878274,0.000000
50037_cc200,L1,+LW,9999,0.883947,0.005673
50037_cc200,L2,+Bootstrap,9999,0.794167,-0.084107
50037_cc200,L3,+SB+Atten,9999,0.857737,-0.020537
50037_cc200,L4,+Prior,9999,0.886485,0.008211
50037_cc200,L5,Full BS-NET,9999,0.887969,0.009694
50037_cc200,L0,Raw,628,0.878274,0.000000
50037_cc200,L1,+LW,628,0.883947,0.005673
50037_cc200,L2,+Bootstrap,628,0.796643,-0.081632
50037_cc200,L3,+SB+Atten,628,0.845398,-0.032877
50037_cc200,L4,+Prior,628,0.885300,0.007026
50037_cc200,L5,Full BS-NET,628,0.885219,0.006945
50037_cc200,L0,Raw,1414,0.878274,0.000000
50037_cc200,L1,+LW,1414,0.883947,0.005673
50037_cc200,L2,+Bootstrap,1414,0.802097,-0.076178
50037_cc200,L3,+SB+Atten,1414,0.850541,-0.027733
50037_cc200,L4,+Prior,1414,0.885824,0.007549
50037_cc200,L5,Full BS-NET,1414,0.890410,0.012136
50037_cc200,L0,Raw,3141,0.878274,0.000000
50037_cc200,L1,+LW,3141,0.883947,0.005673
50037_cc200,L2,+Bootstrap,3141,0.806985,-0.071290
50037_cc200,L3,+SB+Atten,3141,0.843716,-0.034559
50037_cc200,L4,+Prior,3141,0.888575,0.010301
50037_cc200,L5,Full BS-NET,3141,0.887721,0.009447
50037_cc200,L0,Raw,2718,0.878274,0.000000
50037_cc200,L1,+LW,2718,0.883947,0.005673
