subject_id,condition,seed,rho_hat_T,delta_from_full
50375_cc200,L_no_sb,9999,0.620059,-0.175658
50375_cc200,L_no_lw,9999,0.797058,0.001342
50375_cc200,L_no_boot,9999,0.875469,0.079753
50375_cc200,L_no_prior,9999,0.739473,-0.056243
50375_cc200,L_no_atten,9999,0.880661,0.084944
50375_cc200,L_full,314,0.788221,0.000000
50375_cc200,L_no_sb,314,0.602548,-0.185673
50375_cc200,L_no_lw,314,0.789474,0.001253
50375_cc200,L_no_boot,314,0.875469,0.087248
50375_cc200,L_no_prior,314,0.696716,-0.091505
50375_cc200,L_no_atten,314,0.875232,0.087010
50375_cc200,L_full,628,0.780191,0.000000
50375_cc200,L_no_sb,628,0.596011,-0.184180
50375_cc200,L_no_lw,628,0.779947,-0.000244
50375_cc200,L_no_boot,628,0.875469,0.095279
50375_cc200,L_no_prior,628,0.702146,-0.078044
50375_cc200,L_no_atten,628,0.887719,0.107528
50375_cc200,L_full,1414,0.799326,0.000000
50375_cc200,L_no_sb,1414,0.588381,-0.210945
50375_cc200,L_no_lw,1414,0.795430,-0.003897
50375_cc200,L_no_boot,1414,0.875469,0.076143
50375_cc200,L_no_prior,1414,0.724287,-0.075040
50375_cc200,L_no_atten,1414,0.875997,0.076671
50375_cc200,L_full,2718,0.792246,0.000000
50375_cc200,L_no_sb,2718,0.606220,-0.186025
50375_cc200,L_no_lw,2718,0.803578,0.011333
50375_cc200,L_no_boot,2718,0.875469,0.083224
50375_cc200,L_no_prior,2718,0.725773,-0.066472
50375_cc200,L_no_atten,2718,0.889066,0.096820
50375_cc200,L_full,3141,0.788921,0.000000
50375_cc200,L_no_sb,3141,0.592095,-0.196826
50375_cc200,L_no_lw,3141,0.788395,-0.000526
50375_cc200,L_no_boot,3141,0.875469,0.086548
50375_cc200,L_no_prior,3141,0.725923,-0.062999
50375_cc200,L_no_atten,3141,0.876669,0.087748
50376_cc200,L_full,42,0.710635,0.000000
50376_cc200,L_no_sb,42,0.436239,-0.274396
50376_cc200,L_no_lw,42,0.697217,-0.013418
50376_cc200,L_no_boot,42,0.760722,0.050087
50376_cc200,L_no_prior,42,0.566108,-0.144527
50376_cc200,L_no_atten,42,0.781977,0.071342
50376_cc200,L_full,123,0.696481,0.000000
50376_cc200,L_no_sb,123,0.417152,-0.279330
50376_cc200,L_no_lw,123,0.703316,0.006835
50376_cc200,L_no_boot,123,0.760722,0.064241
50376_cc200,L_no_prior,123,0.617969,-0.078512
50376_cc200,L_no_atten,123,0.808781,0.112300
50376_cc200,L_full,777,0.694143,0.000000
50376_cc200,L_no_sb,777,0.432152,-0.261991
50376_cc200,L_no_lw,777,0.704204,0.010061
50376_cc200,L_no_boot,777,0.760722,0.066580
50376_cc200,L_no_prior,777,0.627860,-0.066282
50376_cc200,L_no_atten,777,0.774700,0.080557
50376_cc200,L_full,2026,0.672402,0.000000
50376_cc200,L_no_sb,2026,0.432721,-0.239681
50376_cc200,L_no_lw,2026,0.690681,0.018278
50376_cc200,L_no_boot,2026,0.760722,0.088320
50376_cc200,L_no_prior,2026,0.585479,-0.086923
50376_cc200,L_no_atten,2026,0.788714,0.116312
50376_cc200,L_full,9999,0.693210,0.000000
50376_cc200,L_no_sb,9999,0.449833,-0.243377
50376_cc200,L_no_lw,9999,0.699843,0.006633
50376_cc200,L_no_boot,9999,0.760722,0.067512
50376_cc200,L_no_prior,9999,0.586039,-0.107171
50376_cc200,L_no_atten,9999,0.788582,0.095372
50376_cc200,L_full,314,0.687708,0.000000
50376_cc200,L_no_sb,314,0.432506,-0.255203
50376_cc200,L_no_lw,314,0.700050,0.012342
50376_cc200,L_no_boot,314,0.760722,0.073014
50376_cc200,L_no_prior,314,0.567941,-0.119767
50376_cc200,L_no_atten,314,0.780337,0.092628
50376_cc200,L_full,628,0.676492,0.000000
50376_cc200,L_no_sb,628,0.450371,-0.226121
50376_cc200,L_no_lw,628,0.690840,0.014349
50376_cc200,L_no_boot,628,0.760722,0.084231
50376_cc200,L_no_prior,628,0.562034,-0.114458
50376_cc200,L_no_atten,628,0.805804,0.129313
50376_cc200,L_full,1414,0.715304,0.000000
50376_cc200,L_no_sb,1414,0.417994,-0.297310
50376_cc200,L_no_lw,1414,0.699406,-0.015898
50376_cc200,L_no_boot,1414,0.760722,0.045418
50376_cc200,L_no_prior,1414,0.616742,-0.098562
50376_cc200,L_no_atten,1414,0.788104,0.072800
50376_cc200,L_full,2718,0.702410,0.000000
50376_cc200,L_no_sb,2718,0.428659,-0.273751
50376_cc200,L_no_lw,2718,0.704895,0.002485
50376_cc200,L_no_boot,2718,0.760722,0.058312
50376_cc200,L_no_prior,2718,0.598535,-0.103875
50376_cc200,L_no_atten,2718,0.813154,0.110743
50376_cc200,L_full,3141,0.690224,0.000000
50376_cc200,L_no_sb,3141,0.424194,-0.266030
50376_cc200,L_no_lw,3141,0.698064,0.007840
50376_cc200,L_no_boot,3141,0.760722,0.070499
50376_cc200,L_no_prior,3141,0.608267,-0.081957
50376_cc200,L_no_atten,3141,0.799107,0.108883
50377_cc200,L_full,42,0.676575,0.000000
50377_cc200,L_no_sb,42,0.404777,-0.271798
50377_cc200,L_no_lw,42,0.688020,0.011444
50377_cc200,L_no_boot,42,0.795913,0.119338
50377_cc200,L_no_prior,42,0.568305,-0.108270
50377_cc200,L_no_atten,42,0.769130,0.092555
50377_cc200,L_full,123,0.692569,0.000000
50377_cc200,L_no_sb,123,0.406951,-0.285618
50377_cc200,L_no_lw,123,0.678529,-0.014040
50377_cc200,L_no_boot,123,0.795913,0.103344
50377_cc200,L_no_prior,123,0.591754,-0.100815
50377_cc200,L_no_atten,123,0.779732,0.087163
50377_cc200,L_full,777,0.678279,0.000000
50377_cc200,L_no_sb,777,0.411507,-0.266772
50377_cc200,L_no_lw,777,0.686625,0.008346
50377_cc200,L_no_boot,777,0.795913,0.117634
50377_cc200,L_no_prior,777,0.614673,-0.063606
50377_cc200,L_no_atten,777,0.763901,0.085622
50377_cc200,L_full,2026,0.677742,0.000000
50377_cc200,L_no_sb,2026,0.413401,-0.264341
50377_cc200,L_no_lw,2026,0.676907,-0.000835
50377_cc200,L_no_boot,2026,0.795913,0.118171
50377_cc200,L_no_prior,2026,0.558079,-0.119663
50377_cc200,L_no_atten,2026,0.769257,0.091514
50377_cc200,L_full,9999,0.680664,0.000000
50377_cc200,L_no_sb,9999,0.408991,-0.271673
50377_cc200,L_no_lw,9999,0.693789,0.013125
50377_cc200,L_no_boot,9999,0.795913,0.115250
50377_cc200,L_no_prior,9999,0.600020,-0.080644
50377_cc200,L_no_atten,9999,0.772286,0.091622
50377_cc200,L_full,314,0.682008,0.000000
50377_cc200,L_no_sb,314,0.410581,-0.271426
50377_cc200,L_no_lw,314,0.679333,-0.002675
50377_cc200,L_no_boot,314,0.795913,0.113906
50377_cc200,L_no_prior,314,0.551231,-0.130776
50377_cc200,L_no_atten,314,0.767756,0.085749
50377_cc200,L_full,628,0.664847,0.000000
50377_cc200,L_no_sb,628,0.412655,-0.252192
50377_cc200,L_no_lw,628,0.668796,0.003949
50377_cc200,L_no_boot,628,0.795913,0.131066
50377_cc200,L_no_prior,628,0.552396,-0.112451
50377_cc200,L_no_atten,628,0.778181,0.113334
50377_cc200,L_full,1414,0.694950,0.000000
50377_cc200,L_no_sb,1414,0.397615,-0.297335
50377_cc200,L_no_lw,1414,0.679310,-0.015639
50377_cc200,L_no_boot,1414,0.795913,0.100964
50377_cc200,L_no_prior,1414,0.616608,-0.078342
50377_cc200,L_no_atten,1414,0.767411,0.072461
50377_cc200,L_full,2718,0.688147,0.000000
50377_cc200,L_no_sb,2718,0.408322,-0.279825
50377_cc200,L_no_lw,2718,0.692591,0.004444
50377_cc200,L_no_boot,2718,0.795913,0.107766
50377_cc200,L_no_prior,2718,0.582749,-0.105398
50377_cc200,L_no_atten,2718,0.790383,0.102236
50377_cc200,L_full,3141,0.670389,0.000000
50377_cc200,L_no_sb,3141,0.408303,-0.262086
50377_cc200,L_no_lw,3141,0.680631,0.010242
50377_cc200,L_no_boot,3141,0.795913,0.125524
50377_cc200,L_no_prior,3141,0.586781,-0.083608
50377_cc200,L_no_atten,3141,0.776563,0.106174
50379_cc200,L_full,42,0.801824,0.000000
50379_cc200,L_no_sb,42,0.615503,-0.186322
50379_cc200,L_no_lw,42,0.795995,-0.005829
50379_cc200,L_no_boot,42,0.883073,0.081248
50379_cc200,L_no_prior,42,0.727020,-0.074804
50379_cc200,L_no_atten,42,0.894477,0.092653
50379_cc200,L_full,123,0.811409,0.000000
50379_cc200,L_no_sb,123,0.614092,-0.197317
50379_cc200,L_no_lw,123,0.794555,-0.016854
50379_cc200,L_no_boot,123,0.883073,0.071663
50379_cc200,L_no_prior,123,0.766368,-0.045041
50379_cc200,L_no_atten,123,0.888635,0.077226
50379_cc200,L_full,777,0.803879,0.000000
50379_cc200,L_no_sb,777,0.618528,-0.185351
50379_cc200,L_no_lw,777,0.787098,-0.016780
50379_cc200,L_no_boot,777,0.883073,0.079194
50379_cc200,L_no_prior,777,0.748555,-0.055324
50379_cc200,L_no_atten,777,0.885757,0.081878
50379_cc200,L_full,2026,0.798755,0.000000
50379_cc200,L_no_sb,2026,0.619112,-0.179643
50379_cc200,L_no_lw,2026,0.802283,0.003528
50379_cc200,L_no_boot,2026,0.883073,0.084318
50379_cc200,L_no_prior,2026,0.728807,-0.069948
50379_cc200,L_no_atten,2026,0.883051,0.084295
50379_cc200,L_full,9999,0.800058,0.000000
50379_cc200,L_no_sb,9999,0.610035,-0.190023
50379_cc200,L_no_lw,9999,0.795592,-0.004466
50379_cc200,L_no_boot,9999,0.883073,0.083015
50379_cc200,L_no_prior,9999,0.730781,-0.069277
50379_cc200,L_no_atten,9999,0.887664,0.087606
50379_cc200,L_full,314,0.806966,0.000000
50379_cc200,L_no_sb,314,0.631956,-0.175009
50379_cc200,L_no_lw,314,0.802689,-0.004277
50379_cc200,L_no_boot,314,0.883073,0.076107
50379_cc200,L_no_prior,314,0.707314,-0.099652
50379_cc200,L_no_atten,314,0.887056,0.080090
50379_cc200,L_full,1414,0.811593,0.000000
50379_cc200,L_no_sb,1414,0.617361,-0.194233
50379_cc200,L_no_lw,1414,0.807361,-0.004232
50379_cc200,L_no_boot,1414,0.883073,0.071479
50379_cc200,L_no_prior,1414,0.732563,-0.079030
50379_cc200,L_no_atten,1414,0.892492,0.080899
50379_cc200,L_full,628,0.792197,0.000000
50379_cc200,L_no_sb,628,0.611158,-0.181039
50379_cc200,L_no_lw,628,0.798284,0.006087
50379_cc200,L_no_boot,628,0.883073,0.090876
50379_cc200,L_no_prior,628,0.741990,-0.050207
50379_cc200,L_no_atten,628,0.889691,0.097494
50379_cc200,L_full,2718,0.800782,0.000000
50379_cc200,L_no_sb,2718,0.616887,-0.183895
50379_cc200,L_no_lw,2718,0.803618,0.002836
50379_cc200,L_no_boot,2718,0.883073,0.082291
50379_cc200,L_no_prior,2718,0.726675,-0.074107
50379_cc200,L_no_atten,2718,0.888706,0.087924
50379_cc200,L_full,3141,0.805274,0.000000
50379_cc200,L_no_sb,3141,0.616290,-0.188984
50379_cc200,L_no_lw,3141,0.809783,0.004510
50379_cc200,L_no_boot,3141,0.883073,0.077799
50379_cc200,L_no_prior,3141,0.739494,-0.065779
50379_cc200,L_no_atten,3141,0.885288,0.080014
50380_cc200,L_full,42,0.818737,0.000000
50380_cc200,L_no_sb,42,0.654754,-0.163983
50380_cc200,L_no_lw,42,0.799409,-0.019329
50380_cc200,L_no_boot,42,0.873735,0.054997
50380_cc200,L_no_prior,42,0.714376,-0.104361
50380_cc200,L_no_atten,42,0.903347,0.084610
50380_cc200,L_full,123,0.816985,0.000000
50380_cc200,L_no_sb,123,0.657826,-0.159159
50380_cc200,L_no_lw,123,0.804762,-0.012223
50380_cc200,L_no_boot,123,0.873735,0.056750
50380_cc200,L_no_prior,123,0.759933,-0.057052
50380_cc200,L_no_atten,123,0.903727,0.086742
50380_cc200,L_full,777,0.818405,0.000000
50380_cc200,L_no_sb,777,0.649252,-0.169152
50380_cc200,L_no_lw,777,0.801901,-0.016504
50380_cc200,L_no_boot,777,0.873735,0.055330
50380_cc200,L_no_prior,777,0.773638,-0.044767
50380_cc200,L_no_atten,777,0.899121,0.080716
50380_cc200,L_full,2026,0.813064,0.000000
50380_cc200,L_no_sb,2026,0.657025,-0.156038
50380_cc200,L_no_lw,2026,0.801381,-0.011683
50380_cc200,L_no_boot,2026,0.873735,0.060671
50380_cc200,L_no_prior,2026,0.712166,-0.100898
50380_cc200,L_no_atten,2026,0.901644,0.088580
50380_cc200,L_full,9999,0.810467,0.000000
50380_cc200,L_no_sb,9999,0.657534,-0.152932
50380_cc200,L_no_lw,9999,0.820605,0.010138
50380_cc200,L_no_boot,9999,0.873735,0.063268
50380_cc200,L_no_prior,9999,0.778254,-0.032213
50380_cc200,L_no_atten,9999,0.903051,0.092585
50380_cc200,L_full,314,0.826027,0.000000
50380_cc200,L_no_sb,314,0.651977,-0.174050
50380_cc200,L_no_lw,314,0.827604,0.001577
50380_cc200,L_no_boot,314,0.873735,0.047707
50380_cc200,L_no_prior,314,0.751050,-0.074977
50380_cc200,L_no_atten,314,0.902568,0.076541
50380_cc200,L_full,628,0.805125,0.000000
50380_cc200,L_no_sb,628,0.644707,-0.160418
50380_cc200,L_no_lw,628,0.817939,0.012814
50380_cc200,L_no_boot,628,0.873735,0.068610
50380_cc200,L_no_prior,628,0.741944,-0.063181
50380_cc200,L_no_atten,628,0.901070,0.095945
50380_cc200,L_full,1414,0.817112,0.000000
50380_cc200,L_no_sb,1414,0.654410,-0.162701
50380_cc200,L_no_lw,1414,0.807820,-0.009291
50380_cc200,L_no_boot,1414,0.873735,0.056623
50380_cc200,L_no_prior,1414,0.758605,-0.058507
50380_cc200,L_no_atten,1414,0.906848,0.089737
50380_cc200,L_full,2718,0.815822,0.000000
50380_cc200,L_no_sb,2718,0.658871,-0.156951
50380_cc200,L_no_lw,2718,0.813961,-0.001861
50380_cc200,L_no_boot,2718,0.873735,0.057912
50380_cc200,L_no_prior,2718,0.741167,-0.074656
50380_cc200,L_no_atten,2718,0.904520,0.088698
50380_cc200,L_full,3141,0.832192,0.000000
50380_cc200,L_no_sb,3141,0.649368,-0.182823
50380_cc200,L_no_lw,3141,0.817085,-0.015107
50380_cc200,L_no_boot,3141,0.873735,0.041543
50380_cc200,L_no_prior,3141,0.742758,-0.089434
50380_cc200,L_no_atten,3141,0.904742,0.072550
50381_cc200,L_full,42,0.745993,0.000000
50381_cc200,L_no_sb,42,0.485470,-0.260523
50381_cc200,L_no_lw,42,0.748068,0.002076
50381_cc200,L_no_boot,42,0.829547,0.083555
50381_cc200,L_no_prior,42,0.654705,-0.091288
50381_cc200,L_no_atten,42,0.827316,0.081323
50381_cc200,L_full,123,0.762646,0.000000
50381_cc200,L_no_sb,123,0.491019,-0.271627
50381_cc200,L_no_lw,123,0.738356,-0.024290
50381_cc200,L_no_boot,123,0.829547,0.066902
50381_cc200,L_no_prior,123,0.650465,-0.112181
50381_cc200,L_no_atten,123,0.825131,0.062485
50381_cc200,L_full,2026,0.734044,0.000000
50381_cc200,L_no_sb,2026,0.497034,-0.237010
50381_cc200,L_no_lw,2026,0.737989,0.003945
50381_cc200,L_no_boot,2026,0.829547,0.095504
50381_cc200,L_no_prior,2026,0.639271,-0.094772
50381_cc200,L_no_atten,2026,0.821336,0.087293
50381_cc200,L_full,777,0.724946,0.000000
50381_cc200,L_no_sb,777,0.504642,-0.220304
50381_cc200,L_no_lw,777,0.729186,0.004240
50381_cc200,L_no_boot,777,0.829547,0.104601
50381_cc200,L_no_prior,777,0.670699,-0.054247
50381_cc200,L_no_atten,777,0.825914,0.100968
50381_cc200,L_full,314,0.737663,0.000000
50381_cc200,L_no_sb,314,0.499486,-0.238177
50381_cc200,L_no_lw,314,0.740719,0.003056
50381_cc200,L_no_boot,314,0.829547,0.091884
50381_cc200,L_no_prior,314,0.640363,-0.097300
50381_cc200,L_no_atten,314,0.832617,0.094954
50381_cc200,L_full,9999,0.728285,0.000000
50381_cc200,L_no_sb,9999,0.494493,-0.233792
50381_cc200,L_no_lw,9999,0.731819,0.003534
50381_cc200,L_no_boot,9999,0.829547,0.101263
50381_cc200,L_no_prior,9999,0.662582,-0.065703
50381_cc200,L_no_atten,9999,0.835829,0.107544
50381_cc200,L_full,628,0.723851,0.000000
50381_cc200,L_no_sb,628,0.506160,-0.217692
50381_cc200,L_no_lw,628,0.721750,-0.002102
50381_cc200,L_no_boot,628,0.829547,0.105696
50381_cc200,L_no_prior,628,0.621963,-0.101888
50381_cc200,L_no_atten,628,0.832796,0.108945
50381_cc200,L_full,1414,0.747887,0.000000
50381_cc200,L_no_sb,1414,0.498657,-0.249230
50381_cc200,L_no_lw,1414,0.743002,-0.004885
50381_cc200,L_no_boot,1414,0.829547,0.081661
50381_cc200,L_no_prior,1414,0.688980,-0.058907
50381_cc200,L_no_atten,1414,0.823865,0.075978
50381_cc200,L_full,2718,0.735471,0.000000
50381_cc200,L_no_sb,2718,0.494539,-0.240932
50381_cc200,L_no_lw,2718,0.752588,0.017118
50381_cc200,L_no_boot,2718,0.829547,0.094077
50381_cc200,L_no_prior,2718,0.653254,-0.082216
50381_cc200,L_no_atten,2718,0.832439,0.096969
50381_cc200,L_full,3141,0.743661,0.000000
50381_cc200,L_no_sb,3141,0.495278,-0.248382
50381_cc200,L_no_lw,3141,0.730923,-0.012737
50381_cc200,L_no_boot,3141,0.829547,0.085887
50381_cc200,L_no_prior,3141,0.649768,-0.093893
50381_cc200,L_no_atten,3141,0.831949,0.088288
50382_cc200,L_full,42,0.789690,0.000000
50382_cc200,L_no_sb,42,0.593632,-0.196057
50382_cc200,L_no_lw,42,0.789848,0.000158
50382_cc200,L_no_boot,42,0.862586,0.072896
50382_cc200,L_no_prior,42,0.710298,-0.079392
50382_cc200,L_no_atten,42,0.870447,0.080757
50382_cc200,L_full,123,0.790682,0.000000
50382_cc200,L_no_sb,123,0.595914,-0.194768
50382_cc200,L_no_lw,123,0.790973,0.000290
50382_cc200,L_no_boot,123,0.862586,0.071904
50382_cc200,L_no_prior,123,0.731454,-0.059229
50382_cc200,L_no_atten,123,0.875831,0.085149
50382_cc200,L_full,777,0.767782,0.000000
50382_cc200,L_no_sb,777,0.595623,-0.172158
50382_cc200,L_no_lw,777,0.779773,0.011992
50382_cc200,L_no_boot,777,0.862586,0.094804
50382_cc200,L_no_prior,777,0.751289,-0.016493
50382_cc200,L_no_atten,777,0.872116,0.104334
50382_cc200,L_full,2026,0.794613,0.000000
50382_cc200,L_no_sb,2026,0.599558,-0.195055
50382_cc200,L_no_lw,2026,0.783406,-0.011206
50382_cc200,L_no_boot,2026,0.862586,0.067973
50382_cc200,L_no_prior,2026,0.717774,-0.076839
50382_cc200,L_no_atten,2026,0.870370,0.075757
50382_cc200,L_full,9999,0.794328,0.000000
50382_cc200,L_no_sb,9999,0.578914,-0.215415
50382_cc200,L_no_lw,9999,0.782530,-0.011799
50382_cc200,L_no_boot,9999,0.862586,0.068258
50382_cc200,L_no_prior,9999,0.732200,-0.062129
50382_cc200,L_no_atten,9999,0.879027,0.084699
50382_cc200,L_full,314,0.788381,0.000000
50382_cc200,L_no_sb,314,0.595569,-0.192812
50382_cc200,L_no_lw,314,0.794130,0.005748
50382_cc200,L_no_boot,314,0.862586,0.074205
50382_cc200,L_no_prior,314,0.705958,-0.082423
50382_cc200,L_no_atten,314,0.878853,0.090472
50382_cc200,L_full,628,0.786109,0.000000
50382_cc200,L_no_sb,628,0.607622,-0.178487
50382_cc200,L_no_lw,628,0.773347,-0.012762
50382_cc200,L_no_boot,628,0.862586,0.076477
50382_cc200,L_no_prior,628,0.703869,-0.082240
50382_cc200,L_no_atten,628,0.881961,0.095852
50382_cc200,L_full,1414,0.792032,0.000000
50382_cc200,L_no_sb,1414,0.588908,-0.203123
50382_cc200,L_no_lw,1414,0.780589,-0.011442
50382_cc200,L_no_boot,1414,0.862586,0.070554
50382_cc200,L_no_prior,1414,0.709437,-0.082595
50382_cc200,L_no_atten,1414,0.873551,0.081520
50382_cc200,L_full,2718,0.778941,0.000000
50382_cc200,L_no_sb,2718,0.583443,-0.195497
50382_cc200,L_no_lw,2718,0.793785,0.014845
50382_cc200,L_no_boot,2718,0.862586,0.083645
50382_cc200,L_no_prior,2718,0.712767,-0.066173
50382_cc200,L_no_atten,2718,0.879723,0.100782
50382_cc200,L_full,3141,0.790678,0.000000
50382_cc200,L_no_sb,3141,0.601241,-0.189437
50382_cc200,L_no_lw,3141,0.786925,-0.003753
50382_cc200,L_no_boot,3141,0.862586,0.071908
50382_cc200,L_no_prior,3141,0.699185,-0.091493
50382_cc200,L_no_atten,3141,0.882843,0.092165
50383_cc200,L_full,42,0.724426,0.000000
50383_cc200,L_no_sb,42,0.460164,-0.264262
50383_cc200,L_no_lw,42,0.704387,-0.020038
50383_cc200,L_no_boot,42,0.782562,0.058137
50383_cc200,L_no_prior,42,0.632231,-0.092195
50383_cc200,L_no_atten,42,0.818599,0.094173
50383_cc200,L_full,123,0.741846,0.000000
50383_cc200,L_no_sb,123,0.465966,-0.275880
50383_cc200,L_no_lw,123,0.710074,-0.031772
50383_cc200,L_no_boot,123,0.782562,0.040716
50383_cc200,L_no_prior,123,0.618789,-0.123057
50383_cc200,L_no_atten,123,0.819020,0.077174
50383_cc200,L_full,777,0.687897,0.000000
50383_cc200,L_no_sb,777,0.483646,-0.204251
50383_cc200,L_no_lw,777,0.710866,0.022969
50383_cc200,L_no_boot,777,0.782562,0.094665
50383_cc200,L_no_prior,777,0.609322,-0.078575
50383_cc200,L_no_atten,777,0.807615,0.119718
50383_cc200,L_full,2026,0.710071,0.000000
50383_cc200,L_no_sb,2026,0.469803,-0.240268
50383_cc200,L_no_lw,2026,0.698687,-0.011384
50383_cc200,L_no_boot,2026,0.782562,0.072491
50383_cc200,L_no_prior,2026,0.568861,-0.141210
50383_cc200,L_no_atten,2026,0.799718,0.089647
50383_cc200,L_full,9999,0.718296,0.000000
50383_cc200,L_no_sb,9999,0.461764,-0.256533
50383_cc200,L_no_lw,9999,0.694439,-0.023858
50383_cc200,L_no_boot,9999,0.782562,0.064266
50383_cc200,L_no_prior,9999,0.614816,-0.103481
50383_cc200,L_no_atten,9999,0.815053,0.096757
50383_cc200,L_full,314,0.708990,0.000000
50383_cc200,L_no_sb,314,0.476072,-0.232918
50383_cc200,L_no_lw,314,0.701331,-0.007659
50383_cc200,L_no_boot,314,0.782562,0.073572
50383_cc200,L_no_prior,314,0.521195,-0.187795
50383_cc200,L_no_atten,314,0.807451,0.098461
50383_cc200,L_full,628,0.696382,0.000000
50383_cc200,L_no_sb,628,0.486808,-0.209575
50383_cc200,L_no_lw,628,0.690177,-0.006205
50383_cc200,L_no_boot,628,0.782562,0.086180
50383_cc200,L_no_prior,628,0.576167,-0.120216
50383_cc200,L_no_atten,628,0.812132,0.115750
50383_cc200,L_full,2718,0.715105,0.000000
50383_cc200,L_no_sb,2718,0.455994,-0.259110
50383_cc200,L_no_lw,2718,0.725078,0.009973
50383_cc200,L_no_boot,2718,0.782562,0.067457
50383_cc200,L_no_prior,2718,0.573353,-0.141751
50383_cc200,L_no_atten,2718,0.817753,0.102648
50383_cc200,L_full,1414,0.720478,0.000000
50383_cc200,L_no_sb,1414,0.460972,-0.259506
50383_cc200,L_no_lw,1414,0.718552,-0.001926
50383_cc200,L_no_boot,1414,0.782562,0.062084
50383_cc200,L_no_prior,1414,0.578201,-0.142278
50383_cc200,L_no_atten,1414,0.801866,0.081387
50383_cc200,L_full,3141,0.715668,0.000000
50383_cc200,L_no_sb,3141,0.471870,-0.243798
50383_cc200,L_no_lw,3141,0.711048,-0.004619
50383_cc200,L_no_boot,3141,0.782562,0.066894
50383_cc200,L_no_prior,3141,0.573314,-0.142354
50383_cc200,L_no_atten,3141,0.807861,0.092193
50385_cc200,L_full,42,0.765877,0.000000
50385_cc200,L_no_sb,42,0.533700,-0.232178
50385_cc200,L_no_lw,42,0.762593,-0.003285
50385_cc200,L_no_boot,42,0.853882,0.088005
50385_cc200,L_no_prior,42,0.695128,-0.070749
50385_cc200,L_no_atten,42,0.854354,0.088477
50385_cc200,L_full,123,0.773341,0.000000
50385_cc200,L_no_sb,123,0.543430,-0.229912
50385_cc200,L_no_lw,123,0.761961,-0.011380
50385_cc200,L_no_boot,123,0.853882,0.080541
50385_cc200,L_no_prior,123,0.694897,-0.078444
50385_cc200,L_no_atten,123,0.856625,0.083283
50385_cc200,L_full,777,0.755197,0.000000
50385_cc200,L_no_sb,777,0.542687,-0.212510
50385_cc200,L_no_lw,777,0.756661,0.001464
50385_cc200,L_no_boot,777,0.853882,0.098686
50385_cc200,L_no_prior,777,0.691574,-0.063623
50385_cc200,L_no_atten,777,0.855220,0.100024
50385_cc200,L_full,2026,0.763899,0.000000
50385_cc200,L_no_sb,2026,0.541599,-0.222300
50385_cc200,L_no_lw,2026,0.748836,-0.015063
50385_cc200,L_no_boot,2026,0.853882,0.089984
50385_cc200,L_no_prior,2026,0.665636,-0.098263
50385_cc200,L_no_atten,2026,0.849018,0.085119
50385_cc200,L_full,9999,0.764797,0.000000
50385_cc200,L_no_sb,9999,0.538649,-0.226147
50385_cc200,L_no_lw,9999,0.760456,-0.004340
50385_cc200,L_no_boot,9999,0.853882,0.089086
50385_cc200,L_no_prior,9999,0.704211,-0.060585
50385_cc200,L_no_atten,9999,0.857092,0.092295
50385_cc200,L_full,314,0.755432,0.000000
50385_cc200,L_no_sb,314,0.541574,-0.213858
50385_cc200,L_no_lw,314,0.763881,0.008449
50385_cc200,L_no_boot,314,0.853882,0.098450
50385_cc200,L_no_prior,314,0.656965,-0.098468
50385_cc200,L_no_atten,314,0.854369,0.098936
50385_cc200,L_full,628,0.756175,0.000000
50385_cc200,L_no_sb,628,0.546943,-0.209232
50385_cc200,L_no_lw,628,0.759011,0.002836
50385_cc200,L_no_boot,628,0.853882,0.097708
50385_cc200,L_no_prior,628,0.650942,-0.105233
50385_cc200,L_no_atten,628,0.854453,0.098279
50385_cc200,L_full,1414,0.774124,0.000000
50385_cc200,L_no_sb,1414,0.543076,-0.231048
50385_cc200,L_no_lw,1414,0.764354,-0.009770
50385_cc200,L_no_boot,1414,0.853882,0.079758
50385_cc200,L_no_prior,1414,0.700806,-0.073319
50385_cc200,L_no_atten,1414,0.844200,0.070075
50385_cc200,L_full,2718,0.762336,0.000000
50385_cc200,L_no_sb,2718,0.542476,-0.219860
50385_cc200,L_no_lw,2718,0.764290,0.001954
50385_cc200,L_no_boot,2718,0.853882,0.091547
50385_cc200,L_no_prior,2718,0.682243,-0.080093
50385_cc200,L_no_atten,2718,0.856419,0.094083
50385_cc200,L_full,3141,0.766180,0.000000
50385_cc200,L_no_sb,3141,0.536623,-0.229557
50385_cc200,L_no_lw,3141,0.757427,-0.008753
50385_cc200,L_no_boot,3141,0.853882,0.087702
50385_cc200,L_no_prior,3141,0.658806,-0.107374
50385_cc200,L_no_atten,3141,0.853370,0.087190
50386_cc200,L_full,42,0.812425,0.000000
50386_cc200,L_no_sb,42,0.589873,-0.222552
50386_cc200,L_no_lw,42,0.809931,-0.002494
50386_cc200,L_no_boot,42,0.880990,0.068564
50386_cc200,L_no_prior,42,0.730916,-0.081510
50386_cc200,L_no_atten,42,0.885583,0.073158
50386_cc200,L_full,123,0.814105,0.000000
50386_cc200,L_no_sb,123,0.606170,-0.207935
50386_cc200,L_no_lw,123,0.817138,0.003033
50386_cc200,L_no_boot,123,0.880990,0.066885
50386_cc200,L_no_prior,123,0.741660,-0.072444
50386_cc200,L_no_atten,123,0.890612,0.076507
50386_cc200,L_full,777,0.806384,0.000000
